Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"CJ Kayfus","CLE",75.9359,295.242,262.458,61.0259,37.8173,13.2304,2.03737,7.94078,33.5718,33.7418,25.5876,0.183654,81.0922,3.80265,2.18399,1.20983,3.48573,3.9602,0.962437,0.232517,0.0866666,0.274663,0.315538,0.307504,0.389218,0.305101,0.696722,0.156701,5.15501,0.302291,-0.0859367,-0.0445656,32.9784,-1.90673,95.9008,-0.130502,-0.526164,-1.5569223016500473,-5.275239944458008,0.34066,999,2.1463,0.253289,0.861225,2.1463,-0.253289,3.8517,298.7,3.930263157,298.7,3.930263157,,,,,,,,,,,,,,,,,,,"CJ Kayfus","33704",692216
"Mauricio Dubón","ATL",108.226,407.864,380.339,96.0313,69.9436,18.7526,1.28474,6.05033,44.0314,38.9531,20.5182,0.152802,51.5134,1.83148,2.93025,2.24486,7.91106,3.72435,1.07436,0.252489,0.0503066,0.126301,0.398308,0.291853,0.356273,0.283534,0.648126,0.103784,4.11121,0.276265,-0.0387092,-0.303382,38.4163,-9.77593,79.3439,-0.342091,-1.45815,-10.32731607556343,0.04773056507110596,0.336622,746.4600219726562,2.94048,0.0408753,0.829044,2.94048,-0.0408753,3.89461,348.6,3.227777777,348.6,3.227777777,,,,,,,,,,,,,,,,,,,"Mauricio Dubon","16530",643289
"Paul Goldschmidt","NYY",88.7156,361.561,328.655,81.8241,53.815,16.7355,0.325499,10.9482,43.3165,39.1041,28.9687,1.55028,80.8859,1.89307,1.84185,0.202005,6.01622,4.10592,1.06115,0.248966,0.0801212,0.223713,0.358142,0.311839,0.401804,0.310127,0.713644,0.152838,3.69396,0.296971,-0.579294,-0.162149,41.8617,-0.859447,97.7495,-0.741442,0.312093,-1.7031594514846802,-7.379575550556183,0.322698,741.8099975585938,3.95468,0.636068,0.746181,3.95468,-0.636068,4.00509,380.7,4.277528089,380.7,4.277528089,,,,,,,,,,,,,,,,,,,"Paul Goldschmidt","9218",502671
"Jordan Beck","COL",131.42,542.093,493.296,122.24,78.2903,25.2359,3.22391,15.4898,64.4524,58.6788,42.1945,0.365934,155.65,3.24235,2.88748,0.472923,7.03255,16.1922,4.77259,0.247803,0.0778364,0.287128,0.271086,0.309584,0.406233,0.311518,0.715817,0.158431,5.63274,0.328418,-0.0221775,0.4696,63.3757,-0.676727,85.3318,0.447423,0.0736476,-8.976812601089478,-6.01061138510704,0.311863,231.92999267578125,4.93152,-0.490282,0.4786,4.93152,0.490282,4.36187,572.2,4.367938931,572.2,4.367938931,,,,,,,,,,,,,,,,,,,"Jordan Beck","31431",687597
"Nathan Church","STL",53.0923,184.762,167.492,40.8949,29.5317,7.44661,0.82463,3.09195,20.4248,17.7485,11.3252,0.340559,29.9687,2.49294,1.25968,2.19211,2.91177,4.23823,1.20203,0.24416,0.061296,0.162201,0.377901,0.299682,0.353847,0.287462,0.653529,0.109687,5.28123,0.278595,-0.0838899,0.0714594,17.9918,-3.83927,82.1794,-0.0124306,1.89825,-3.903960137628019,0.6833927631378174,0.310271,999,2.93989,1.88774,1.50373,2.93989,-1.88774,2.99502,160.6,3.030188679,160.6,3.030188679,,,,,,,,,,,,,,,,,,,"Nathan Church","31357",701675
"Jonah Heim","ATL",36.5325,134.745,123.307,27.4416,18.648,5.20855,0.064062,3.52096,13.3786,14.6731,9.62256,0.111737,26.6546,0.498679,1.15615,0.1602,2.4362,0.387986,0.165869,0.222546,0.0714132,0.197815,0.361009,0.279102,0.351489,0.276544,0.63059,0.128942,2.20874,0.253698,-0.110671,-0.179516,11.9268,-3.9943,74.5559,-0.290187,0.0717179,-4.3536310493946075,2.8905846029520035,0.308978,999,3.75761,0.760976,1.52255,3.75761,-0.760976,2.96993,110.3,2.981081081,110.3,2.981081081,,,,,,,,,,,,,,,,,,,"Jonah Heim","16930",641680
"Christian Vázquez","HOU",31.0149,114.121,104.397,23.3137,17.087,4.20459,0.0559785,1.96614,10.6585,10.2374,7.11138,0.0386689,22.4709,0.976304,1.21642,0.4192,2.16503,0.914997,0.347679,0.223317,0.0623147,0.196905,0.316471,0.276174,0.321164,0.264219,0.597338,0.0978472,2.96324,0.262976,-0.207965,-0.125321,8.9593,-4.52492,67.1297,-0.333286,1.41392,-4.754490554332733,3.8070508241653442,0.304933,999,3.52407,0.397163,1.67314,3.52407,-0.397163,2.76915,81.1,2.616129032,81.1,2.616129032,,,,,,,,,,,,,,,,,,,"Christian Vazquez","9774",543877
"César Salazar","HOU",39.7296,115.131,100.228,20.4595,14.3948,3.91863,0.115032,2.03108,10.9843,10.2962,9.46052,0.128663,23.7424,3.46589,1.38987,0.586453,2.57813,0.711293,0.159439,0.204129,0.0821718,0.206221,0.398465,0.291467,0.306315,0.269932,0.597782,0.102186,3.22026,0.242977,-0.0522564,-0.102551,9.57267,-4.03095,71.0652,-0.154807,-0.0120189,-4.081121534109116,3.0535355107858777,0.300291,999,2.4718,0.483885,1.59686,2.4718,-0.483885,2.87085,80.3,2.0075,80.3,2.0075,,,,,,,,,,,,,,,,,,,"Cesar Salazar","21587",663967
"Angel Martínez","CLE",65.7115,258.537,235.346,54.3153,35.7689,11.7495,1.05861,5.73823,28.3413,24.889,16.1104,0.17233,55.13,2.69595,2.19355,2.19141,3.64964,4.28519,1.34287,0.230789,0.0623138,0.213238,0.292226,0.285246,0.362856,0.283436,0.648102,0.132067,4.96151,0.274957,0.175845,-0.0520413,24.3309,-6.21727,80.9768,0.123804,-1.17929,-5.672870710492134,-0.32534271478652954,0.296728,999,1.52285,1.30753,1.10987,1.52285,-1.30753,3.52017,226.1,3.425757575,226.1,3.425757575,,,,,,,,,,,,,,,,,,,"Angel Martinez","26540",682657
"Rhys Hoskins","CLE",95.6948,386.917,335.99,73.7855,43.5733,14.482,0.757928,14.9723,42.5688,48.3708,41.8107,0.961144,105.013,4.96662,3.97935,0.169587,5.39956,2.33534,0.873235,0.219606,0.108061,0.27141,0.398147,0.311736,0.400905,0.311363,0.712641,0.181299,3.04597,0.267352,-0.65007,-0.480656,45.1857,-0.531505,100.215,-1.13073,-1.69894,-1.0327787101268768,-9.427377939224243,0.292295,741.219970703125,1.9039,-1.06273,0.49557,1.9039,1.06273,4.33924,407.7,4.246875,407.7,4.246875,,,,,,,,,,,,,,,,,,,"Rhys Hoskins","16472",656555
"Ryan Mountcastle","BAL",45.7357,183.831,169.642,43.498,29.2082,8.30747,0.234622,5.74775,20.6091,22.2628,11.0301,0.0637736,45.622,1.29173,1.78903,0.0773507,3.55468,1.12077,0.256572,0.25641,0.0600014,0.248174,0.241772,0.303776,0.409791,0.309065,0.713567,0.153381,3.08581,0.314424,0.0499083,-0.154664,21.1255,-0.595528,98.8915,-0.104755,1.05773,-0.34492501616477966,-3.143439769744873,0.290443,999,3.31238,1.8509,1.45444,3.31238,-1.8509,3.06074,188.3,4.09347826,188.3,4.09347826,,,,,,,,,,,,,,,,,,,"Ryan Mountcastle","18373",663624
"J.C. Escarra","NYY",42.9398,147.907,131.38,28.7832,19.0145,6.29563,0.646288,2.82671,14.8638,14.6233,13.1412,0.171552,28.432,1.71906,1.50419,0.163233,2.21758,1.31847,0.303215,0.219084,0.0888473,0.192228,0.462197,0.295399,0.341388,0.282257,0.636787,0.122304,4.1754,0.255414,-0.133035,-0.082976,13.7779,-3.69849,78.6039,-0.216012,-0.484338,-3.956338882446289,1.70241117477417,0.281553,999,2.2471,1.23672,1.48479,2.2471,-1.23672,3.02028,129.6,3.013953488,129.6,3.013953488,,,,,,,,,,,,,,,,,,,"J.C. Escarra","20084",641555
"Brandon Lockridge","MIL",19.6609,65.5974,58.878,13.4989,9.61848,2.80889,0.437393,0.634107,7.53593,5.28484,4.93021,0.0757803,16.7741,0.513631,0.502577,0.77296,0.853065,3.35279,0.654459,0.229268,0.0751586,0.255712,0.293918,0.292215,0.324142,0.273622,0.616358,0.0948739,7.02963,0.306505,-0.0484063,0.30361,5.65066,-2.10018,73.7794,0.255203,2.89347,-1.7833609282970428,2.28665030002594,0.274784,999,1.7755,-0.648191,1.92384,1.7755,0.648191,2.43488,52.8,2.64,52.8,2.64,,,,,,,,,,,,,,,,,,,"Brandon Lockridge","21496",663604
"Leo Jiménez","TOR",36.4137,124.118,109.011,25.0873,17.1736,4.89242,0.140529,2.88077,13.5793,11.7782,9.16856,0.0731554,28.4017,3.7696,1.23629,0.932622,2.62037,1.01419,0.23805,0.230136,0.0738698,0.228828,0.322817,0.308685,0.356873,0.295528,0.665558,0.126738,3.56192,0.281221,-0.141116,-0.0929532,12.8992,-1.76629,88.7253,-0.23407,-0.92972,-1.883412629365921,0.24524331092834473,0.269468,999,3.14344,-0.218906,1.61766,3.14344,0.218906,2.84311,114.6,3.183333333,114.6,3.183333333,,,,,,,,,,,,,,,,,,,"Leo Jimenez","23782",677870
"Jesus Rodriguez","SFG",13.0288,49.8964,45.5431,11.9471,9.3971,1.95604,0.0868462,0.507154,5.55435,4.56207,3.97506,0.1869,8.04105,0.187613,0.141716,0.0488263,0.935943,1.24095,0.245435,0.262326,0.0796664,0.161155,0.494346,0.323182,0.342496,0.295339,0.665677,0.0801699,4.71476,0.308051,-0.0792798,0.0593971,5.17794,-0.717701,87.5907,-0.0198827,0.841101,-0.751697612926364,1.685558557510376,0.268322,999,1.88757,-0.159531,1.99599,1.88757,0.159531,2.33868,50.3,3.869230769,50.3,3.869230769,,,,,,,,,,,,,,,,,,,"Jesus Rodriguez","sa3008916",683679
"Emmanuel Rodriguez","MIN",13.0424,52.1644,44.4343,9.53701,6.08237,1.95799,0.139192,1.35746,6.81181,5.03981,7.33864,0.0751453,17.7746,0.208934,0.134741,0.0477927,0.590734,1.22021,0.222548,0.214632,0.140683,0.340742,0.412872,0.327815,0.356612,0.307028,0.684426,0.14198,5.10263,0.321562,-0.062587,0.0634201,5.90835,-0.255274,95.2858,0.000833031,1.35763,-0.2890059683704749,1.098847210407257,0.26655,999,1.97702,0.840276,1.88378,1.97702,-0.840276,2.48829,50.1,3.853846153,50.1,3.853846153,,,,,,,,,,,,,,,,,,,"Emmanuel Rodriguez","sa3014693",691181
"Thairo Estrada","BAL",33.0412,131.742,124.301,30.3189,21.1132,5.48373,0.255057,3.46681,14.4211,13.4202,5.62428,0.0244438,25.2266,1.14183,0.588869,0.0866351,2.66387,1.29562,0.66487,0.243915,0.0426915,0.191484,0.22295,0.281681,0.375808,0.286102,0.657489,0.131892,3.74412,0.279138,0.119117,-0.197041,12.6834,-2.88295,83.0732,-0.0779235,0.257094,-2.706202208995819,0.7669889628887177,0.265516,999,7.33335,0.804687,1.63467,7.33335,-0.804687,2.82044,106.8,3.236363636,106.8,3.236363636,,,,,,,,,,,,,,,,,,,"Thairo Estrada","16426",642731
"Nick Loftin","KCR",30.5193,111.615,98.7075,23.1067,16.0141,4.94464,0.165793,1.98218,11.63,10.9078,9.93308,0.0604,18.1186,1.30218,1.38141,0.291026,2.15758,1.4382,0.405958,0.234093,0.088994,0.162331,0.548225,0.308486,0.34779,0.291108,0.656276,0.113697,3.69102,0.264096,-0.0302847,-0.0580996,11.1994,-1.98883,84.6846,-0.0883843,1.37587,-2.108784332871437,0.9048926830291748,0.263316,999,2.24843,-0.52365,1.70045,2.24843,0.52365,2.73273,98,3.161290322,98,3.161290322,,,,,,,,,,,,,,,,,,,"Nick Loftin","27630",679845
"Jett Williams","MIL",36.641,149.976,132.906,29.6467,18.4054,6.90006,0.991998,3.3493,17.8174,14.5888,14.2666,0.0786526,39.3255,1.61493,1.03506,0.153455,1.56851,5.2697,1.28344,0.223065,0.0951262,0.262212,0.362784,0.303881,0.365512,0.29552,0.669393,0.142446,6.32869,0.28814,-0.17816,0.302518,15.5856,-2.13524,88.7801,0.124358,-1.44004,-1.8700007796287537,-0.5514757633209229,0.262765,999,2.50779,-0.0702904,1.54054,2.50779,0.0702904,2.94595,143.9,3.889189189,143.9,3.889189189,,,,,,,,,,,,,,,,,,,"Jett Williams","sa3020134",702518
"Brett Harris","ATH",41.8102,151.541,134.489,30.6723,21.3413,5.87532,0.160252,3.29539,16.6759,14.7354,12.3894,0.0501701,32.6261,2.52793,1.32821,0.806819,2.69839,1.87094,0.680427,0.228066,0.0817563,0.215295,0.37974,0.30245,0.347645,0.288773,0.650095,0.119579,3.75309,0.274055,-0.0284946,-0.143496,14.9181,-2.98765,83.08,-0.171991,0.756923,-3.2025022357702255,0.6278789788484573,0.261325,999,2.40213,0.597942,1.49882,2.40213,-0.597942,3.00158,131.2,3.123809523,131.2,3.123809523,,,,,,,,,,,,,,,,,,,"Brett Harris","29788",695391
"Tyler Callihan","PIT",21.1331,63.2369,57.5587,12.8129,8.76444,2.40514,0.118691,1.52461,6.87325,5.55386,4.89354,0.0718627,17.108,0.228627,0.152248,0.403848,0.678182,1.8132,0.340936,0.222606,0.0773842,0.270539,0.286038,0.28544,0.347979,0.279447,0.633419,0.125374,5.04082,0.288863,-0.0763911,0.13182,5.74639,-1.72554,75.1315,0.0554284,2.18671,-1.8084357678890228,2.251936987042427,0.260632,999,2.78235,0.320663,1.88602,2.78235,-0.320663,2.48531,58.2,2.771428571,58.2,2.771428571,,,,,,,,,,,,,,,,,,,"Tyler Callihan","27497",682997
"Mitch Garver","SEA",30.1258,114.026,99.56,20.232,12.6414,3.28592,0.110221,4.19445,11.9677,12.9122,12.2216,0.118118,32.1963,1.76055,0.42652,0.0573639,1.65338,0.416736,0.144454,0.203215,0.107182,0.28236,0.379595,0.300207,0.364823,0.295388,0.66503,0.161608,2.48944,0.25218,-0.170524,-0.15079,11.8375,-1.63559,94.557,-0.321313,-2.65627,-1.0528197288513184,-0.33174824714660645,0.259876,999,4.08439,0.698214,1.5394,4.08439,-0.698214,2.94747,100.3,3.343333333,100.3,3.343333333,,,,,,,,,,,,,,,,,,,"Mitch Garver","15161",641598
"Zack Gelof","ATH",41.7912,160.633,144.617,31.3884,19.2434,6.77603,0.145781,5.22326,19.6157,16.8917,12.964,0.0782894,53.8736,1.17537,1.30517,0.570866,1.55882,4.78358,1.45573,0.217045,0.080706,0.335384,0.240638,0.284439,0.374269,0.288127,0.658708,0.157224,4.93872,0.301353,0.192282,0.140704,15.729,-3.25104,82.6368,0.332985,-0.581782,-2.963491678237915,0.063143789768219,0.259481,999,4.07431,0.974105,1.42065,4.07431,-0.974105,3.1058,144.6,3.442857142,144.6,3.442857142,,,,,,,,,,,,,,,,,,,"Zack Gelof","29766",680869
"Hyeseong Kim","LAD",47.1,164.611,152.743,37.9261,27.691,6.56133,1.0833,2.59048,18.9067,15.6651,9.03946,0.186595,40.7737,1.08089,0.879572,0.868467,2.11008,7.92563,1.36759,0.248301,0.054914,0.247697,0.221698,0.293427,0.356321,0.284585,0.649748,0.108021,6.62038,0.320481,-0.10144,0.776687,15.6451,-3.80498,80.2034,0.675246,-0.623047,-3.1762933135032654,0.10380446910858154,0.255644,723.4400024414062,3.95066,1.69261,1.68586,3.95066,-1.69261,2.75219,156.4,3.327659574,156.4,3.327659574,,,,,,,,,,,,,,,,,,,"Hyeseong Kim","35322",808975
"Alex Jackson","MIN",14.8348,50.1439,45.9843,9.15467,5.10657,2.39929,0.0290762,1.61973,5.59838,5.72484,3.32115,0.0386134,16.5044,0.628332,0.135847,0.0742971,0.685683,0.0904006,0.0515799,0.199083,0.0662325,0.32914,0.201229,0.261719,0.358195,0.271423,0.619914,0.159112,2.72522,0.269143,0.0076599,-0.062573,4.22997,-1.69492,70.7591,-0.0549131,1.39288,-1.7830604910850525,2.5375430583953857,0.253771,999,1.95288,-0.194662,1.84722,1.95288,0.194662,2.53703,41,2.733333333,41,2.733333333,,,,,,,,,,,,,,,,,,,"Alex Jackson","17276",656577
"Ezequiel Duran","TEX",74.3209,270.848,251.563,58.9359,39.5883,13.3907,0.941906,5.01501,28.3564,24.6937,13.7163,0.194227,65.2781,2.98067,1.65177,0.93569,3.57913,8.01806,2.19861,0.234279,0.0506422,0.241014,0.210122,0.280213,0.354803,0.277736,0.635017,0.120525,5.34867,0.294776,-0.290586,0.332947,24.2359,-7.76683,77.2709,0.0423609,-1.0957,-7.213339246809483,0.36120331287384033,0.252712,999,2.08426,0.0237783,1.24071,2.08426,-0.0237783,3.34572,229.4,3.1,229.4,3.1,,,,,,,,,,,,,,,,,,,"Ezequiel Duran","23733",677649
"José Tena","WSN",57.133,218.196,199.914,48.38,33.8599,9.9698,0.92519,3.62514,22.1088,20.4133,15.3275,0.146939,55.6021,1.15215,1.11501,0.68692,3.40162,6.22605,2.14471,0.242004,0.0702466,0.254827,0.275664,0.298193,0.355531,0.287726,0.653724,0.113527,5.12246,0.315615,-0.0229939,0.0355574,21.2944,-4.48716,82.7068,0.0125635,-1.33931,-4.459591131657362,-0.34386003017425537,0.251277,999,1.26274,-0.258381,1.45469,1.26274,0.258381,3.06041,194.9,3.419298245,194.9,3.419298245,,,,,,,,,,,,,,,,,,,"Jose Tena","23691",677588
"Trey Sweeney","DET",19.4849,71.2872,65.0084,13.9334,9.09943,3.23561,0.196225,1.40214,8.48237,6.60277,5.6977,0.0764709,19.2686,0.262534,0.275008,0.0436085,0.940436,0.971504,0.265573,0.214333,0.079926,0.270295,0.295699,0.279234,0.334848,0.271535,0.614082,0.120515,4.79469,0.28089,-0.0120168,-0.0133701,6.02003,-2.4031,71.3435,-0.0253869,1.50551,-2.4331131484359503,2.4075907468795776,0.248422,999,3.90078,-0.183725,1.7923,3.90078,0.183725,2.61026,51.4,2.705263157,51.4,2.705263157,,,,,,,,,,,,,,,,,,,"Trey Sweeney","29575",700242
"Ryan Kreidler","MIN",23.5661,82.6332,71.918,13.8247,9.21636,3.09999,0.0655635,1.44282,8.15822,6.37636,7.85725,0.00181237,26.3307,1.08494,0.586398,1.18656,0.890362,2.54333,0.672418,0.192229,0.0950859,0.318646,0.298406,0.279532,0.297343,0.26119,0.576875,0.105114,4.78537,0.276809,-0.0693128,0.113434,6.28413,-3.47962,63.7101,0.0441208,2.227,-3.4902522154152393,3.027087450027466,0.243599,999,1.57867,-0.45044,1.77278,1.57867,0.45044,2.63629,54.4,2.266666666,54.4,2.266666666,,,,,,,,,,,,,,,,,,,"Ryan Kreidler","25867",668952
"Michael Helman","TEX",28.2873,100.86,92.189,19.3619,12.3222,4.48732,0.152733,2.39957,11.1976,9.79233,5.96354,0.0706102,23.6174,1.08772,0.846007,0.773588,0.834537,2.69198,0.485357,0.210023,0.059127,0.23416,0.252507,0.263903,0.340098,0.264782,0.604002,0.130075,5.43272,0.2531,-0.0957554,0.212202,7.96437,-3.953,68.3478,0.116447,2.04472,-3.6462148874998093,2.5540077686309814,0.243425,999,2.35427,0.0763328,1.679,2.35427,-0.0763328,2.76133,71.5,2.553571428,71.5,2.553571428,,,,,,,,,,,,,,,,,,,"Michael Helman","24605",680737
"Otto Kemp","PHI",59.0004,227.554,203.267,47.6815,29.6705,10.3718,0.862748,6.77645,27.6074,26.6293,15.6123,0.623029,64.7742,6.69833,1.84493,0.131272,3.145,3.90096,1.45436,0.234576,0.0686093,0.284654,0.241027,0.307763,0.394103,0.306625,0.701866,0.159527,5.05203,0.306264,-0.0766961,-0.154444,25.6993,-1.18795,94.0227,-0.23114,-0.631746,-1.8431995809078217,-3.4168025255203247,0.23642,999,2.23034,0.98581,1.13862,2.23034,-0.98581,3.48183,240.1,4.069491525,240.1,4.069491525,,,,,,,,,,,,,,,,,,,"Otto Kemp","31792",805249
"Daniel Susac","SFG",22.9134,88.52,81.7899,18.581,13.0111,3.3937,0.122049,2.05418,8.24772,9.1564,4.73051,0.0413614,25.5824,0.993987,0.921315,0.0842552,1.40352,1.01084,0.227365,0.22718,0.0534401,0.289001,0.184913,0.274839,0.347003,0.272288,0.621842,0.119823,3.58959,0.300081,-0.0554959,-0.0143547,7.52939,-2.92993,71.756,-0.0698507,0.479415,-3.024818390607834,2.2474274933338165,0.226981,999,1.54772,0.0810667,1.77651,1.54772,-0.0810667,2.63132,71.8,3.12173913,71.8,3.12173913,,,,,,,,,,,,,,,,,,,"Daniel Susac","sa3019997",691740
"Tim Tawa","ARI",47.8889,178.044,161.17,35.7208,22.9382,7.27735,0.70878,4.79656,19.4985,18.3439,13.8191,0.0212183,46.2952,1.21713,1.27314,0.564538,2.97324,3.97707,1.07729,0.221634,0.0776158,0.260021,0.298499,0.285988,0.364865,0.285515,0.650853,0.143231,5.16552,0.277717,-0.153912,0.103692,17.0563,-3.98102,80.188,-0.0502202,1.13926,-4.230926256626844,0.5234100818634033,0.226731,999,2.32119,1.59007,1.38251,2.32119,-1.59007,3.15666,163.4,3.404166666,163.4,3.404166666,,,,,,,,,,,,,,,,,,,"Tim Tawa","29571",694374
"Kristian Campbell","BOS",31.8953,124.757,110.647,26.8935,18.8495,5.0591,0.153542,2.83133,14.1822,12.6095,11.6049,0.10996,32.1844,2.09107,0.334275,0.079881,2.11962,1.66597,0.462556,0.243057,0.0930201,0.257976,0.360577,0.325556,0.368321,0.308567,0.693878,0.125265,3.75261,0.316751,-0.0398612,-0.0703593,14.2864,-0.454614,92.9079,-0.11022,0.170572,-1.1530491188168526,-0.9274396598339081,0.226464,737.530029296875,4.34531,1.26847,1.65896,4.34531,-1.26847,2.78805,128.7,4.021875,128.7,4.021875,,,,,,,,,,,,,,,,,,,"Kristian Campbell","33644",692225
"Jose Iglesias",,45.6982,159.418,146.49,37.2679,28.3584,6.90723,0.224465,1.77778,15.9634,14.95,8.3419,0.105751,27.0861,2.59514,0.952985,1.03875,3.42549,1.97655,0.553771,0.254406,0.0523271,0.169906,0.307977,0.304363,0.34103,0.285696,0.645394,0.086624,3.74439,0.299296,-0.152646,-0.0901872,15.2954,-3.54113,80.9667,-0.242834,-0.544865,-3.829051584005356,0.6304988265037537,0.224765,999,2.07274,0.321794,1.65017,2.07274,-0.321794,2.79977,134.3,2.919565217,134.3,2.919565217,,,,,,,,,,,,,,,,,,,"Jose Iglesias","10231",578428
"Christian Koss","SFG",31.3454,112.426,103.533,24.4971,17.4426,4.84615,0.254207,1.95409,12.9026,10.933,5.697,0.0872772,26.435,1.74255,0.401514,1.05206,1.8373,2.30241,0.540982,0.236611,0.0506732,0.235132,0.21551,0.28675,0.344951,0.278381,0.631701,0.10834,4.99712,0.298402,-0.046082,0.0752534,10.119,-3.16506,75.9414,0.0291715,1.1957,-3.167684802785516,1.5412167608737946,0.22289,999,4.60253,0.306983,1.69963,4.60253,-0.306983,2.73383,88.7,2.861290322,88.7,2.861290322,,,,,,,,,,,,,,,,,,,"Christian Koss","27653",683766
"Luke Maile","KCR",32.7657,99.0495,86.955,18.5552,12.8342,3.71024,0.146211,1.86455,9.68497,9.04395,8.6024,0.0337509,27.7495,1.30673,0.519623,1.66576,2.01094,1.37702,0.328412,0.213389,0.0868495,0.280157,0.310002,0.29229,0.323748,0.276008,0.616039,0.11036,4.08684,0.288463,-0.118684,-0.00900725,8.72417,-2.97929,74.3114,-0.127692,0.139623,-3.1349971890449524,1.959316149353981,0.222692,999,2.15555,0.386557,1.70765,2.15555,-0.386557,2.72313,81.7,2.475757575,81.7,2.475757575,,,,,,,,,,,,,,,,,,,"Luke Maile","13355",571912
"Jonny DeLuca","TBR",72.3749,279.267,255.133,58.2101,38.6056,11.0137,2.31989,6.27091,30.3544,27.7525,18.6847,0.637944,59.2571,3.20998,1.4614,0.77749,2.4225,10.363,2.01087,0.228156,0.0669061,0.212188,0.315315,0.28764,0.363247,0.284698,0.650887,0.135091,6.42742,0.271838,-0.412296,0.853931,26.568,-6.42959,80.2811,0.441635,0.116104,-6.0669466853141785,-1.2135352119803429,0.222132,999,2.59033,2.99328,1.19263,2.59033,-2.99328,3.40983,248.9,3.456944444,248.9,3.456944444,,,,,,,,,,,,,,,,,,,"Jonny DeLuca","26365",676356
"Jesse Winker",,58.0543,229.273,195.75,45.7422,30.4718,8.46138,0.873014,5.93595,26.0678,24.1938,28.4134,1.07281,51.2801,2.83385,1.6301,0.64541,3.49065,3.42218,1.08955,0.233676,0.123928,0.223664,0.554082,0.336746,0.376793,0.316017,0.713539,0.143117,4.38649,0.283997,-0.61915,-0.162121,27.6418,0.551422,101.796,-0.781271,-0.434958,-0.2947009801864624,-5.2945311069488525,0.222055,999,2.65878,-0.530924,1.19229,2.65878,0.530924,3.41028,242.8,4.186206896,242.8,4.186206896,,,,,,,,,,,,,,,,,,,"Jesse Winker","13590",608385
"Endy Rodríguez","PIT",23.7873,87.9054,80.2454,18.7088,12.4098,4.5345,0.15679,1.60771,9.8582,8.60546,7.04005,0.0829554,19.4535,0.318119,0.247786,0.0540107,1.0286,0.349587,0.19718,0.233144,0.0800867,0.221301,0.361891,0.296716,0.353665,0.287026,0.650381,0.12052,3.11919,0.287742,0.00862878,-0.140785,8.52895,-1.85775,80.3234,-0.132156,1.60973,-2.182186245918274,1.426184430718422,0.221878,999,2.36788,-0.0750734,1.75756,2.36788,0.0750734,2.65658,80.7,3.3625,80.7,3.3625,,,,,,,,,,,,,,,,,,,"Endy Rodriguez","25332",682848
"Esteury Ruiz","MIA",34.2921,108.706,96.4574,22.4949,15.2038,4.61919,0.725914,1.94591,14.0168,9.69331,8.40084,0.0608998,25.9755,2.28302,0.769162,0.7956,1.21883,9.35825,1.98384,0.23321,0.0772803,0.238952,0.323413,0.307465,0.356672,0.294202,0.664137,0.123461,7.88271,0.2965,-0.191109,0.888731,11.1805,-1.66393,85.7821,0.697622,-0.467411,-1.1341999173164368,-0.3351113200187683,0.219702,746.5599975585938,3.08673,2.20814,1.87236,3.08673,-2.20814,2.50352,107.7,3.167647058,107.7,3.167647058,,,,,,,,,,,,,,,,,,,"Esteury Ruiz","21780",665923
"James Outman","MIN",54.9407,197.878,175.286,35.6261,20.9325,7.33857,0.971656,6.38331,24.0641,20.6385,18.484,0.359349,68.7418,2.99661,1.00993,0.101356,1.49013,3.90161,1.03322,0.203245,0.0934112,0.347394,0.268891,0.288743,0.365447,0.288225,0.65419,0.162202,5.58022,0.289042,0.0583048,0.0795734,19.3917,-3.98919,82.3332,0.137878,0.84549,-3.9824298173189163,-0.6932024359703064,0.218439,999,1.45219,0.343203,1.15412,1.45219,-0.343203,3.46118,176.8,3.214545454,176.8,3.214545454,,,,,,,,,,,,,,,,,,,"James Outman","24770",681546
"Randal Grichuk","NYY",40.9996,157.014,144.475,34.6134,20.6743,7.35336,0.668052,5.91773,18.3336,18.7055,9.84803,0.226009,32.8763,1.36812,1.24275,0.0807452,2.53511,0.357364,0.144645,0.239581,0.0627205,0.209384,0.299548,0.292031,0.422607,0.307616,0.714639,0.183026,3.29384,0.268376,0.0334903,-0.1968,17.8591,-0.693325,96.0246,-0.16331,-0.252859,-0.9010471552610397,-2.291589379310608,0.217047,999,3.72103,0.543115,1.43931,3.72103,-0.543115,3.08092,167.4,4.082926829,167.4,4.082926829,,,,,,,,,,,,,,,,,,,"Randal Grichuk","10243",545341
