Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"AJ Blubaugh","HOU",1.58658,1.86841,0,4.13196,31.716,2.472,0,0.6558,,45.2183,192.709,38.5187,22.16,20.76,6.00249,18.8596,1.23921,2.19957,46.5983,9.27467,3.7537,2.47081,1.1947,0.241806,0.0978653,0.14394088089466095,0.224402,1.26892,0.273132,0.71911,,,4.19694,0.361074,0.267387,746.530029296875,,,,,,,192.79999999999998,4.2844444444444445,182,4.044444444444444,,,,,,,,,,,,,,,,,,,"AJ Blubaugh","31764",805123
"Clarke Schmidt","NYY",1.36071,1.3809,0.159159,4.03969,12.463,3.145,0,0.691,,27.1803,114.754,24.02,13.04,12.2,3.42273,9.4546,0.436259,1.44307,26.3427,8.72265,3.13063,2.78623,1.13334,0.229557,0.0823899,0.14716731011867523,0.231281,1.23158,0.277999,0.712435,,,4.03664,0.359646,0.282292,999,,,,,,,126.5,4.685185185185185,122,4.518518518518518,,,,,,,,,,,,,,,,,,,"Clarke Schmidt","19899",657376
"Erik Miller","SFG",2.59067,1.91516,0,3.78557,59.212,0.386,3,14.8418,,58.9132,255.003,49.0625,26.69,24.78,5.09308,31.7058,1.60962,2.93395,59.337,9.06474,4.84361,1.87149,0.778055,0.232691,0.124335,0.10835611820220947,0.222644,1.37097,0.281976,0.734381,,,4.00855,0.359644,0.392579,999,,,,,,,335.70000000000005,5.689830508474577,318,5.389830508474576,,,,,,,,,,,,,,,,,,,"Erik Miller","26252",669062
"Michael Lorenzen","COL",6.48627,10.6278,11.4866,5.71977,24.725,24.725,0,0,,141.441,632.289,157.165,95.87,89.89,25.6773,57.0917,0.453639,5.61412,104.509,6.65002,3.63279,1.83055,1.63387,0.165287,0.0902937,0.07499375194311142,0.275929,1.51481,0.299245,0.663942,,,5.34739,0.356316,-0.688384,999,,,,,,,336.40000000000015,2.3858156028368804,388,2.75177304964539,,,,,,,,,,,,,,,,,,,"Michael Lorenzen","14843",547179
"Fernando Cruz","NYY",2.89587,1.73323,0,4.24923,56.72,0.065,2,15.9832,,57.8646,248.384,47.3584,29.24,27.32,8.84938,26.8771,0.945729,3.18787,76.8142,11.9473,4.18034,2.85798,1.37639,0.309256,0.108208,0.2010483369231224,0.216923,1.28292,0.290294,0.727536,,,4.02702,0.356133,0.133593,999,,,,,,,334.30000000000007,5.763793103448277,311,5.362068965517241,,,,,,,,,,,,,,,,,,,"Fernando Cruz","7048",518585
"Andrew Chafin","MIN",2.10081,1.46376,0,4.12093,46.96,0,0,6.7692,,46.3221,200.619,41.5364,22.8,21.21,4.6485,21.6604,0.960786,1.98282,47.9779,9.32171,4.20843,2.21501,0.903165,0.239149,0.107968,0.13118158280849457,0.234701,1.36429,0.296647,0.712605,,,3.89944,0.350353,0.105953,999,,,,,,,221.70000000000005,4.819565217391306,217,4.717391304347826,,,,,,,,,,,,,,,,,,,"Andrew Chafin","12988",605177
"Justin Wilson",,2.35909,2.52566,0,4.04022,42.277,0,0,0,,40.7874,173.352,36.8306,19.64,18.31,4.81847,15.1316,0.912622,1.68547,41.393,9.13364,3.33889,2.73553,1.06323,0.238781,0.0872887,0.15149199217557907,0.235287,1.27398,0.290167,0.714835,,,3.87814,0.349136,0.145652,999,,,,,,,176.70000000000005,4.309756097560976,171,4.170731707317073,,,,,,,,,,,,,,,,,,,"Justin Wilson","4301",458677
"Bryan Hudson","NYM",1.63102,0.918296,0,3.60117,30.678,0,0,4.5906,,33.6141,141.344,28.3617,14.39,13.45,2.98152,13.0195,0.833584,1.46022,32.7983,8.78158,3.4859,2.51917,0.798285,0.232045,0.0921119,0.13993345201015472,0.223559,1.23107,0.278643,0.725432,,,3.62904,0.347852,0.387636,999,,,,,,,185.90000000000003,5.46764705882353,175,5.147058823529412,,,,,,,,,,,,,,,,,,,"Bryan Hudson","19924",663542
"Elvis Alvarado","ATH",2.48498,1.84287,0,4.1503,55.935,0,5,10.4828,,60.0679,259.4,50.8508,29.68,27.7,7.07596,28.5672,1.7604,4.07734,65.0608,9.74809,4.28024,2.27746,1.06019,0.250813,0.110128,0.14068468660116196,0.224254,1.32214,0.283115,0.715535,,,4.13067,0.347834,0.138199,746.489990234375,,,,,,,321.29999999999995,5.3549999999999995,305,5.083333333333333,,,,,,,,,,,,,,,,,,,"Elvis Alvarado","21662",665660
"Mike Vasil","CHW",2.34485,2.72024,0,4.26592,58.557,1.671,1,14.6187,,78.2715,335.813,70.5617,39.76,37.1,9.23441,31.646,2.28635,4.62186,64.7633,7.44677,3.63879,2.04649,1.06181,0.192856,0.094237,0.0986185222864151,0.235563,1.30581,0.271905,0.699463,,,4.40411,0.346292,0.193862,999,,,,,,,365.9,4.69102564102564,357,4.576923076923077,,,,,,,,,,,,,,,,,,,"Mike Vasil","30105",678024
"Wikelman González","CHW",1.68963,1.46835,0,3.96018,42.861,0,0,3.4974,,48.1115,208.602,37.825,22.55,21.17,4.41879,26.7989,1.37989,3.21348,50.101,9.37216,5.01315,1.86951,0.826603,0.240175,0.128469,0.11170588433742523,0.211798,1.34321,0.269253,0.71998,,,4.11784,0.345987,0.213085,999,,,,,,,229.20000000000005,4.775000000000001,210,4.375,,,,,,,,,,,,,,,,,,,"Wikelman Gonzalez","26641",682790
"Mason Fluharty","TOR",1.85439,0.991056,0,3.64896,38.479,0,0,0.6524,,38.8467,162.533,32.0016,16.87,15.75,4.53683,14.542,1.80407,1.59816,40.0033,9.26797,3.36909,2.75088,1.05109,0.246125,0.0894712,0.15665335208177567,0.218601,1.19814,0.269653,0.738296,,,3.84028,0.343132,0.346978,999,,,,,,,176.90000000000003,4.535897435897437,163,4.17948717948718,,,,,,,,,,,,,,,,,,,"Mason Fluharty","31553",689254
"Luis García","NYM",2.72435,1.82494,0,4.26994,54.221,0,0,13.3892,,56.0875,240.179,55.4089,28.53,26.61,5.89519,18.4702,1.19465,2.82911,46.5949,7.47678,2.9638,2.5227,0.945964,0.194001,0.076902,0.11709868907928467,0.253148,1.31721,0.297577,0.691025,,,3.97928,0.339304,0.026791,999,,,,,,,280.6,5.010714285714286,285,5.089285714285714,,,,,,,,,,,,,,,,,,,"Luis Garcia","6984",472610
"Grant Anderson","MIL",2.53653,1.75336,0,4.17922,53.277,0,0,9.5629,,56.6373,240.55,51.19,28.22,26.3,7.6696,19.8988,1.49638,2.87842,55.8376,8.87292,3.16204,2.80607,1.21874,0.232125,0.0827222,0.14940235018730164,0.235062,1.25516,0.282113,0.710321,,,4.13027,0.337364,0.182497,999,,,,,,,273.79999999999995,4.803508771929824,264,4.631578947368421,,,,,,,,,,,,,,,,,,,"Grant Anderson","20546",681982
"Tim Herrin","CLE",2.05934,1.73457,0,3.93006,53.45,0,0,10.103,,51.9152,222.996,45.6173,24.33,22.67,4.88226,23.2014,1.1572,2.80116,50.0601,8.6784,4.02219,2.15763,0.846387,0.224488,0.104044,0.12044426053762436,0.231567,1.3256,0.286762,0.71775,,,3.93176,0.336307,0.325045,999,,,,,,,265.70000000000005,5.109615384615386,257,4.9423076923076925,,,,,,,,,,,,,,,,,,,"Tim Herrin","25139",682120
"Luinder Avila","KCR",1.17372,0.79,0,3.66979,27.324,0,0,0.666,,31.6367,134.78,26.7106,13.81,12.9,2.37376,13.6352,0.857752,1.88458,31.0582,8.83544,3.87893,2.27781,0.675288,0.230436,0.101166,0.12927045673131943,0.223969,1.27528,0.283553,0.716747,,,3.6188,0.332717,0.279566,999,,,,,,,160,5,152,4.75,,,,,,,,,,,,,,,,,,,"Luinder Avila","24452",679883
"Will Klein","LAD",2.3779,1.1094,0,4.09998,45.297,0,0,8.0834,,47.9197,209.857,40.1095,23.34,21.83,4.71373,27.2308,1.10064,2.78855,56.8472,10.6767,5.11434,2.0876,0.885306,0.270886,0.129759,0.14112655818462372,0.223032,1.40527,0.299263,0.724391,,,3.92067,0.331047,0.213075,999,,,,,,,245.70000000000005,5.118750000000001,231,4.8125,,,,,,,,,,,,,,,,,,,"Will Klein","27787",694361
"Kyle Backhus","PHI",1.64803,1.07615,0,3.93944,41.298,0,0,6.6189,,39.4548,169.286,35.9405,18.56,17.27,3.75397,15.8491,1.40437,1.98215,38.4963,8.78136,3.61531,2.42893,0.856314,0.227404,0.093623,0.13378090411424637,0.237302,1.31263,0.294736,0.714092,,,3.77644,0.330584,0.141046,999,,,,,,,195.80000000000004,5.020512820512821,193,4.948717948717949,,,,,,,,,,,,,,,,,,,"Kyle Backhus","29615",679775
"Isaac Mattson","PIT",2.78314,1.99182,0,4.32016,58.413,0,2,13.1025,,63.0602,274.851,54.4967,32.3,30.27,7.24605,31.6633,1.46285,3.57254,63.2181,9.02254,4.51902,1.99657,1.03416,0.230009,0.115202,0.11480703949928284,0.227435,1.36631,0.279341,0.70854,,,4.30021,0.329628,0.0939724,999,,,,,,,319.70000000000005,5.074603174603175,304,4.825396825396825,,,,,,,,,,,,,,,,,,,"Isaac Mattson","20385",676755
"Ryan Watson","BOS",2.22085,1.60121,0,4.18914,45.815,0,0,0,,48.2748,206.018,45.0277,24.16,22.47,5.90825,16.8151,1.79158,2.1207,45.3225,8.4496,3.13489,2.69534,1.10149,0.219992,0.0816194,0.1383729800581932,0.240684,1.28106,0.287957,0.703415,,,4.02524,0.329491,0.110559,999,,,,,,,197.40000000000003,4.112500000000001,195,4.0625,,,,,,,,,,,,,,,,,,,"Ryan Watson","sa3015070",670245
"Taijuan Walker","PHI",4.6581,7.20336,1.2936,5.0827,36.887,16.666,0,0.6364,,111.732,488.058,115.226,67.55,63.1,18.238,41.6196,1.48362,4.75564,76.3206,6.14761,3.35246,1.83376,1.46907,0.156376,0.085276,0.07110000401735306,0.260879,1.40376,0.279403,0.680024,,,5.13617,0.329299,-0.0342602,999,,,,,,,323.4000000000001,2.8875000000000006,341,3.044642857142857,,,,,,,,,,,,,,,,,,,"Taijuan Walker","11836",592836
"Richard Lovelady","WSN",1.31011,1.11188,0,3.79028,37.756,0,0,0.6515,,39.6778,168.163,36.1772,17.96,16.71,3.50799,14.0899,0.919639,2.02604,33.9083,7.69132,3.19598,2.40656,0.795708,0.20164,0.0837875,0.11785228550434113,0.237935,1.26688,0.284996,0.712302,,,3.79382,0.328239,0.297644,999,,,,,,,177.20000000000002,4.430000000000001,172,4.3,,,,,,,,,,,,,,,,,,,"Richard Lovelady","19337",663992
"Spencer Turnbull",,2.13433,3.10119,1.91771,5.02289,8.429,6.623,0,0,,38.882,170.777,39.4358,23.18,21.7,5.31658,15.959,0.281211,2.23564,30.9487,7.16369,3.69402,1.93927,1.23063,0.181223,0.093449,0.08777373284101486,0.258455,1.42469,0.293329,0.671819,,,4.72461,0.325107,0.122086,999,,,,,,,133.70000000000002,3.4282051282051285,138,3.5384615384615383,,,,,,,,,,,,,,,,,,,"Spencer Turnbull","16207",605513
"Anthony Bender","MIA",2.37226,1.85996,0,4.17001,59.908,0,2,12.3686,,60.2589,257.281,55.9989,30.03,27.92,6.84683,21.745,1.42751,3.5763,54.3278,8.11415,3.24773,2.49841,1.02261,0.211161,0.0845182,0.126642607152462,0.241416,1.29016,0.2878,0.700045,,,4.06972,0.315237,0.138199,999,,,,,,,300.29999999999995,5.004999999999999,297,4.95,,,,,,,,,,,,,,,,,,,"Anthony Bender","19742",669622
"Mason Englert","TBR",2.39763,1.78371,0,4.33976,53.904,0,0,11.9449,,62.0702,262.686,59.6893,32.15,29.93,9.22573,17.2713,1.3241,2.95232,57.9505,8.40266,2.5043,3.3553,1.3377,0.220608,0.065749,0.15485860407352448,0.24618,1.2399,0.287893,0.699679,,,4.17758,0.313424,0.040608,999,,,,,,,296.09999999999997,4.775806451612903,297,4.790322580645161,,,,,,,,,,,,,,,,,,,"Mason Englert","22288",669438
"Kohl Drake","ARI",1.25633,1.60745,1.07827,4.53444,5.023,4.02,0,0,,22.9444,98.4908,22.6725,12.39,11.56,3.22498,7.65204,0.162376,0.837025,20.9942,8.23501,3.00153,2.7436,1.26501,0.213159,0.077693,0.1354656144976616,0.251912,1.32165,0.295634,0.69488,,,4.24232,0.311573,0.221196,999,,,,,,,88.50000000000001,3.8478260869565224,91,3.9565217391304346,,,,,,,,,,,,,,,,,,,"Kohl Drake","sa3021723",684442
"Tony Santillan","CIN",2.4102,2.01201,0,4.54938,65.169,0,5,13.2633,,66.0551,288.461,60.2726,35.6,33.39,8.73674,30.0114,1.58337,4.29479,70.1941,9.56394,4.08905,2.33892,1.19038,0.24334,0.10404,0.13930033892393112,0.237149,1.3668,0.294114,0.700605,,,4.28733,0.309475,-0.153916,666.2999877929688,,,,,,,336.7000000000001,5.101515151515153,328,4.96969696969697,,,,,,,,,,,,,,,,,,,"Tony Santillan","19926",663574
"Brenan Hanifee","DET",1.95446,1.6659,0,4.14956,50.643,0,0,10.8769,,55.7842,238.61,54.9616,27.71,25.72,5.28787,18.0658,1.41881,2.86831,39.9569,6.44648,2.91466,2.21175,0.853124,0.167457,0.0757124,0.09174420684576035,0.252492,1.3091,0.288078,0.690557,,,4.06068,0.309397,0.128986,999,,,,,,,270.90000000000003,4.8375,276,4.928571428571429,,,,,,,,,,,,,,,,,,,"Brenan Hanifee","22304",669724
"Yohan Ramírez","PIT",2.16437,1.50106,0,4.14013,45.824,0,0,10.1401,,50.0854,217.614,44.6409,24.62,23.04,5.04452,22.0143,1.36421,5.02337,51.0697,9.17688,3.95582,2.31984,0.906466,0.234681,0.101162,0.1335184946656227,0.234242,1.33083,0.294481,0.705373,,,4.02466,0.307654,0.115166,999,,,,,,,252.5,5.05,246,4.92,,,,,,,,,,,,,,,,,,,"Yohan Ramirez","19444",670990
"Justin Martinez","ARI",0.835536,0.568668,0,3.38168,22.755,0,2,0.6568,,23.7663,101.818,19.2256,9.54,8.93,1.41123,12.0327,0.867482,1.57528,26.6345,10.0862,4.55663,2.21351,0.534417,0.26159,0.118178,0.14341118931770325,0.217953,1.31524,0.296096,0.74168,,,3.38342,0.30389,0.261336,999,,,,,,,141.9,5.9125000000000005,133,5.541666666666667,,,,,,,,,,,,,,,,,,,"Justin Martinez","24453",679885
"Andre Granillo","WSN",1.17564,1.04104,0,3.9806,33.533,0,2,9.8545,,37.7581,160.504,30.536,17.88,16.7,4.71406,16.9067,1.36753,1.68936,40.8269,9.73147,4.02987,2.41483,1.12364,0.254367,0.105335,0.14903176575899124,0.215182,1.25649,0.267955,0.723813,,,4.07314,0.303283,0.1901,999,,,,,,,214.1,5.63421052631579,200,5.2631578947368425,,,,,,,,,,,,,,,,,,,"Andre Granillo","29542",701552
"Kade Strowd","ARI",1.98125,1.64503,0,4.30069,57.031,0,2,3.8531,,58.8673,256.45,56.0135,30.13,28.13,5.89632,26.0344,1.456,3.11703,55.7358,8.52123,3.98029,2.14086,0.901467,0.217336,0.101518,0.11581778526306152,0.246432,1.39378,0.302519,0.703561,,,4.02926,0.301914,0.0847603,999,,,,,,,268.20000000000005,4.545762711864407,268,4.5423728813559325,,,,,,,,,,,,,,,,,,,"Kade Strowd","26191",669704
"Brandon Williamson","CIN",1.39565,2.10236,0,4.54828,33.878,2.835,0,0.6509,,52.6155,228.611,49.6312,28.42,26.59,6.75328,22.1536,1.50492,2.37013,47.1992,8.07352,3.78942,2.13054,1.15516,0.206461,0.0969054,0.1095554456114769,0.243186,1.36433,0.285597,0.695727,,,4.40787,0.301473,0.141889,999,,,,,,,202.10000000000002,3.813207547169812,200,3.7735849056603774,,,,,,,,,,,,,,,,,,,"Brandon Williamson","25463",682227
"Calvin Faucher","MIA",2.34733,2.08282,0,4.55017,61.848,0.078,6,11.493,,63.5713,278.452,62.364,34.43,32.14,7.1945,27.2715,1.84162,3.15928,61.338,8.68383,3.86091,2.24916,1.01855,0.220282,0.0979395,0.12234261631965637,0.251446,1.41,0.30737,0.693857,,,4.1127,0.301242,-0.0567622,999,,,,,,,332.3,5.1921875,335,5.234375,,,,,,,,,,,,,,,,,,,"Calvin Faucher","20116",676534
"Danny Coulombe","BOS",2.46218,2.62188,0,4.04009,43.48,0.105,1,10.2242,,42.2812,178.288,37.0297,20.35,18.98,5.35752,15.6212,0.766921,1.5198,42.5598,9.05931,3.32514,2.72449,1.1404,0.238714,0.0876177,0.15109595656394958,0.229788,1.24526,0.279716,0.715407,,,3.98542,0.299631,0.199261,999,,,,,,,230.10000000000002,5.4785714285714295,222,5.285714285714286,,,,,,,,,,,,,,,,,,,"Danny Coulombe","13293",543056
"Brent Headrick","NYY",2.21383,1.26185,0,4.10989,42.836,0,0,4.6067,,48.2422,204.381,42.8839,23.58,22.03,6.80545,17.0419,1.293,1.9686,52.0235,9.70544,3.17931,3.05269,1.26962,0.254542,0.0833827,0.17115886509418488,0.231341,1.24219,0.285111,0.721173,,,3.99445,0.298707,0.11056,999,,,,,,,224.3,4.672916666666667,216,4.5,,,,,,,,,,,,,,,,,,,"Brent Headrick","27702",687396
"Carlos Estévez","KCR",2.5652,2.06687,0,4.48012,62.146,0,31,1.9979,,63.7215,273.767,60.8338,33.94,31.72,8.72619,21.5475,2.01006,3.1617,55.9721,7.90548,3.04336,2.59762,1.23248,0.204452,0.0787074,0.1257443055510521,0.244256,1.29283,0.282641,0.690395,,,4.32192,0.295436,-0.0567622,104.61000061035156,,,,,,,404.30000000000007,6.317187500000001,403,6.296875,,,,,,,,,,,,,,,,,,,"Carlos Estevez","14542",608032
"Brady Basso","ATH",1.95329,1.45106,0,4.1017,43.887,0.108,0,0.6384,,49.282,209.334,45.7583,24.14,22.46,6.03927,16.8501,1.42435,2.00072,45.5675,8.32164,3.07721,2.70428,1.10291,0.217679,0.0804941,0.1371844932436943,0.240223,1.27041,0.286004,0.71036,,,4.0265,0.294416,0.164079,999,,,,,,,208.20000000000002,4.2489795918367355,206,4.204081632653061,,,,,,,,,,,,,,,,,,,"Brady Basso","25582",669620
"Juan Mejia","COL",2.62634,2.65892,0,4.70986,60.636,0,3,14.3047,,64.2439,285.553,62.0609,36.09,33.62,7.71843,30.7224,2.92284,4.25461,68.802,9.63855,4.30394,2.23947,1.08128,0.240943,0.107589,0.13335375487804413,0.247673,1.44424,0.312213,0.691572,,,4.18841,0.293477,-0.2599,999,,,,,,,318.00000000000006,4.968750000000001,320,5,,,,,,,,,,,,,,,,,,,"Juan Mejia","23237",675848
"Max Lazar","PHI",1.37611,0.943129,0,4.16013,34.583,0,0,0.6364,,37.2104,155.795,36.5676,18.51,17.2,4.85186,8.41037,0.997447,1.30018,30.9378,7.48286,2.0342,3.67853,1.17351,0.198581,0.0539837,0.14459694176912308,0.250318,1.20875,0.287555,0.693144,,,3.95024,0.292731,0.0341086,999,,,,,,,155.10000000000002,4.191891891891893,159,4.297297297297297,,,,,,,,,,,,,,,,,,,"Max Lazar","23426",676661
"Gavin Stone","LAD",1.2732,1.12674,0.177211,4.41885,11.116,2.89,0,0.7772,,25.8868,110.646,25.6286,13.56,12.71,3.34849,8.25928,0.420844,0.911886,22.1961,7.71685,2.87148,2.68741,1.16416,0.200604,0.0746459,0.12595818936824799,0.252561,1.30908,0.293428,0.69616,,,4.16468,0.286582,0.127784,999,,,,,,,108.9,4.188461538461539,112,4.3076923076923075,,,,,,,,,,,,,,,,,,,"Gavin Stone","27792",694813
"Matt Festa","CLE",2.12319,2.02035,0,4.42996,56.306,0,1,12.2763,,57.6777,247.532,51.9901,30.39,28.39,8.15111,22.7243,1.38319,3.43806,58.4546,9.12122,3.54589,2.57234,1.27189,0.23615,0.0918035,0.14434602856636047,0.234857,1.29538,0.283264,0.700196,,,4.30617,0.285953,0.0313925,999,,,,,,,286.6000000000001,4.941379310344829,277,4.775862068965517,,,,,,,,,,,,,,,,,,,"Matt Festa","19330",670036
"Dauri Moreta",,1.51408,1.5643,0,3.9209,26.504,0,0,0,,27.3611,114.923,22.2437,12.76,11.92,3.66071,10.5287,0.629352,1.39054,31.8267,10.4689,3.46325,3.02284,1.20413,0.276939,0.0916152,0.1853232979774475,0.215949,1.19777,0.275235,0.723843,,,3.85491,0.285727,0.113432,999,,,,,,,121.40000000000002,4.496296296296297,111,4.111111111111111,,,,,,,,,,,,,,,,,,,"Dauri Moreta","21101",664294
"Jordan Leasure","CHW",2.38641,2.21272,0,4.24198,61.038,0.107,7,10.4888,,61.5491,261.68,50.7889,31.02,29.01,9.59351,26.3653,1.88216,2.93113,68.1235,9.96134,3.85526,2.58383,1.40281,0.260331,0.100754,0.15957704186439514,0.218556,1.25354,0.266349,0.723977,,,4.37574,0.28549,0.142806,683.3099975585938,,,,,,,327.19999999999993,5.277419354838709,304,4.903225806451613,,,,,,,,,,,,,,,,,,,"Jordan Leasure","29950",673929
"Colton Gordon","HOU",1.53262,1.26142,0,4.28805,33.367,0.548,0,0.6558,,42.1031,178.702,39.4978,21.49,20.06,5.81386,13.4308,1.30935,1.63991,38.8822,8.31149,2.87098,2.89501,1.24278,0.217582,0.0751576,0.14242400228977203,0.241383,1.25712,0.283213,0.701923,,,4.1571,0.284348,0.153497,999,,,,,,,172.6,4.109523809523809,169,4.023809523809524,,,,,,,,,,,,,,,,,,,"Colton Gordon","31312",676467
"Paul Blackburn","NYY",2.43457,2.55867,0,4.84645,46.574,3.059,0,12.2539,,63.2133,275.027,65.0469,36.37,34.04,8.72541,21.9523,1.58003,2.89436,53.1956,7.57373,3.12546,2.42323,1.24228,0.19342,0.0798188,0.11360086500644684,0.26,1.37628,0.29917,0.677009,,,4.42567,0.282263,-0.151931,999,,,,,,,265.50000000000006,4.214285714285715,277,4.396825396825397,,,,,,,,,,,,,,,,,,,"Paul Blackburn","14739",621112
"Colin Selby","BAL",1.99677,1.29871,0,4.0106,41.79,0,0,0.6611,,44.6567,191.164,38.241,21.24,19.9,5.01421,19.9431,1.34403,2.43649,45.105,9.09036,4.01929,2.26168,1.01055,0.235949,0.104324,0.13162443786859512,0.226567,1.30292,0.280004,0.722069,,,4.07819,0.28001,0.257583,999,,,,,,,200.7,4.46,188,4.177777777777778,,,,,,,,,,,,,,,,,,,"Colin Selby","24986",681882
"Liam Hendriks","MIN",0.991354,0.689688,0,4.11114,22.056,0,1,0.5328,,22.5485,94.1242,20.6404,11.02,10.3,3.09634,5.87553,0.420968,0.861304,24.4584,9.76232,2.34516,4.16276,1.23587,0.259853,0.0624231,0.19742947444319725,0.236195,1.17595,0.29322,0.698612,,,3.64719,0.277963,0.104236,746.5999755859375,,,,,,,114.70000000000002,4.986956521739131,112,4.869565217391305,,,,,,,,,,,,,,,,,,,"Liam Hendriks","3548",521230
"Brandon Eisert","CHW",1.95728,1.8358,0,4.35183,52.009,0.06,0,6.0622,,54.2048,231.507,51.6091,28.17,26.21,7.19261,18.23,1.64258,2.20757,52.0116,8.63584,3.02685,2.85308,1.19424,0.224665,0.078745,0.14592035114765167,0.244513,1.28843,0.292474,0.697164,,,4.0722,0.275441,0.0221899,999,,,,,,,246.3,4.561111111111111,247,4.574074074074074,,,,,,,,,,,,,,,,,,,"Brandon Eisert","27668",685126
"Brooks Raley","NYM",2.80339,1.95652,0,4.44004,56.061,0,1,14.1176,,55.5806,239.401,52.667,29.42,27.42,7.93277,20.0539,1.14067,3.25964,55.922,9.05527,3.24726,2.78859,1.28453,0.233591,0.083767,0.14982452988624573,0.24373,1.30839,0.293855,0.702765,,,4.23665,0.274368,0.0267868,999,,,,,,,282.2000000000001,5.039285714285716,280,5,,,,,,,,,,,,,,,,,,,"Brooks Raley","10061",548384
"Caleb Ferguson","CIN",2.11465,1.72211,0,4.35194,56.575,0.059,0,4.3397,,55.9819,242.56,54.0087,28.97,27.07,6.02195,22.3129,1.07532,3.25611,48.5204,7.80044,3.58716,2.17455,0.968126,0.200034,0.0919889,0.1080453172326088,0.248898,1.36333,0.295396,0.697466,,,4.17032,0.26996,0.0267848,999,,,,,,,239.20000000000007,4.271428571428573,241,4.303571428571429,,,,,,,,,,,,,,,,,,,"Caleb Ferguson","19349",657571
"Peyton Pallette","CLE",1.491,1.30251,0,4.10092,38.576,0,0,0,,40.9518,174.744,34.3505,19.94,18.66,5.3983,17.4333,0.976445,2.38136,44.9355,9.87551,3.83133,2.57757,1.18639,0.25715,0.0997646,0.15738557279109955,0.221717,1.26451,0.276801,0.720022,,,4.10581,0.269861,0.145657,999,,,,,,,186.50000000000003,4.548780487804879,173,4.219512195121951,,,,,,,,,,,,,,,,,,,"Peyton Pallette","sa3020742",688883
"Cole Henry","WSN",2.20306,2.0257,0,4.16963,63.025,0,12,7.9996,,63.1135,270.958,51.9295,31.23,29.24,7.86997,29.3652,1.56558,4.51059,61.4603,8.76425,4.18748,2.09296,1.12226,0.226826,0.108375,0.11845030635595322,0.219036,1.28807,0.262647,0.712394,,,4.4188,0.269658,0.19631,737.5599975585938,,,,,,,344.6000000000001,5.469841269841271,323,5.126984126984127,,,,,,,,,,,,,,,,,,,"Cole Henry","27570",669371
"Brock Burke","CIN",2.20334,1.81234,0,4.42222,59.004,0.099,1,12.8121,,60.0173,256.342,60.2941,31.6,29.49,8.05398,17.7339,1.68914,2.23343,50.3723,7.55367,2.65932,2.84045,1.20775,0.196504,0.0691807,0.12732375413179398,0.255079,1.30009,0.293569,0.695525,,,4.19915,0.265476,-0.0659491,999,,,,,,,286.6,4.776666666666667,293,4.883333333333334,,,,,,,,,,,,,,,,,,,"Brock Burke","17968",656271
"José Leclerc",,1.94267,2.06441,0,4.07109,34.019,0,0,0,,35.3935,150.955,28.6242,17.07,16.01,4.21628,16.4004,0.717545,2.06968,37.6977,9.58592,4.17035,2.29859,1.07213,0.249728,0.108644,0.14108383655548096,0.216056,1.27211,0.269489,0.714552,,,4.11911,0.263897,0.131844,999,,,,,,,156.4,4.468571428571429,145,4.142857142857143,,,,,,,,,,,,,,,,,,,"Jose Leclerc","14524",600917
"Tanner Gordon","COL",2.38528,4.87256,0.77773,5.73186,25.504,8.513,0,0.6093,,63.6076,282.12,75.5901,43.39,40.51,11.8566,17.6602,1.30939,2.11039,48.089,6.80423,2.49879,2.72301,1.67762,0.170456,0.0625983,0.10785746574401855,0.288128,1.46603,0.314883,0.650485,,,4.97878,0.263582,-0.478829,999,,,,,,,168.4,2.63125,204,3.1875,,,,,,,,,,,,,,,,,,,"Tanner Gordon","27669",685299
"Carson Whisenhunt","SFG",1.25441,1.89103,0.283539,4.56691,12.332,3.962,0,0.6515,,29.0284,125.56,29.2857,15.81,14.73,3.91832,10.2226,0.46348,1.01177,24.5213,7.60261,3.16944,2.39872,1.21484,0.195295,0.0814161,0.11387873440980911,0.25616,1.36102,0.29536,0.696545,,,4.36148,0.262452,0.121831,999,,,,,,,111.00000000000003,3.8275862068965525,114,3.9310344827586206,,,,,,,,,,,,,,,,,,,"Carson Whisenhunt","31676",687931
"Ryan Brasier","TEX",1.81898,1.3952,0,4.20447,39.303,0.327,0,0.6445,,41.1633,173.211,38.8729,20.56,19.23,5.19371,11.3529,0.732093,1.67674,34.468,7.53612,2.48221,3.03606,1.13556,0.198994,0.0655436,0.1334504783153534,0.242681,1.22016,0.27945,0.690632,,,4.0503,0.260962,0.0433162,999,,,,,,,173.50000000000003,4.231707317073171,173,4.219512195121951,,,,,,,,,,,,,,,,,,,"Ryan Brasier","5615",518489
