Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Heriberto Hernández","MIA",83.089,334.573,296.758,66.5547,40.3512,14.1966,0.983306,11.0235,36.293,38.4333,30.7223,1.05609,100.822,3.44758,2.24486,1.40013,5.55077,2.90735,0.900571,0.224273,0.0918255,0.301345,0.304719,0.302319,0.390178,0.302305,0.692498,0.165906,3.75253,0.296708,,-0.272323,36.6122,-2.92016,91.3328,-0.272323,0.95,-3.709200829267502,-5.568041145801544,0.189696,999,,,,,,,332.8,4.009638554,332.8,4.009638554,,,,,,,,,,,,,,,,,,,"Heriberto Hernandez","24878",681715
"CJ Kayfus","CLE",73.279,286.761,257.307,59.5276,37.843,12.6476,1.5544,7.48261,31.8108,29.7256,23.3882,0.322913,80.2497,3.59584,1.81153,0.658052,4.47373,2.87102,0.974136,0.231348,0.0815599,0.279849,0.291443,0.30238,0.379825,0.299116,0.682205,0.148477,4.52901,0.30367,,-0.250557,30.6376,-3.24545,91.7778,-0.250557,-0.46,-3.029493063688278,-5.042913407087326,0.183901,999,,,,,,,277.8,3.805479452,277.8,3.805479452,,,,,,,,,,,,,,,,,,,"CJ Kayfus","33704",692216
"Alex Freeland","LAD",23.948,90.856,80.8756,17.6115,11.4442,3.6697,0.229764,2.2679,10.8588,9.03234,8.34939,0.157299,24.8214,0.902088,0.560738,0.168166,1.40547,1.95591,0.54969,0.217761,0.0918969,0.273195,0.336378,0.296214,0.352942,0.287125,0.649156,0.135182,5.04166,0.282327,,0.0304868,8.82254,-1.9128,82.7839,0.0304868,0.12,-1.8233982995152473,0.5951587185263634,0.183606,999,,,,,,,78.2,3.258333333,78.2,3.258333333,,,,,,,,,,,,,,,,,,,"Alex Freeland","31665",690976
"Nick Yorke","PIT",40.933,157.297,144.788,36.2634,26.1898,6.98319,0.504737,2.58563,16.8557,15.2678,10.078,0.536982,35.4722,1.23755,0.977255,0.216585,2.98152,3.42026,1.23787,0.250459,0.06407,0.225511,0.28411,0.302895,0.359236,0.290089,0.662132,0.108777,4.68256,0.312679,,-0.066929,15.6528,-2.93302,82.4218,-0.066929,-0.14,-3.344015970826149,-0.09788788110017776,0.183283,999,,,,,,,146.7,3.57804878,146.7,3.57804878,,,,,,,,,,,,,,,,,,,"Nick Yorke","27504",694377
"David Fry","CLE",54.657,196.406,175.969,39.7427,24.5196,8.07347,0.255991,6.89366,21.5728,23.0004,15.6057,0.372158,51.2727,3.20173,1.38199,0.24783,3.10679,1.76776,0.494735,0.225851,0.0794565,0.261054,0.304367,0.298484,0.392167,0.301557,0.690651,0.166316,3.38563,0.275615,,-0.132624,21.3734,-1.83349,93.4598,-0.132624,0.03,-1.6465901285409927,-3.343888970091939,0.181042,999,,,,,,,197.8,3.596363636,197.8,3.596363636,,,,,,,,,,,,,,,,,,,"David Fry","24934",681807
"Kody Clemens","MIN",73.921,285.584,259.77,57.1397,33.7065,11.3164,1.57769,10.5391,32.1542,33.5866,20.3257,0.470091,70.3826,2.21869,2.54864,0.72051,3.96371,3.26832,1.00169,0.219962,0.0711725,0.246451,0.288789,0.279727,0.397384,0.292604,0.677112,0.177422,4.73644,0.256898,,-0.124792,29.002,-4.74197,85.3497,-0.124792,0.17,-5.055997043848038,-3.044858291745186,0.176845,695.75,,,,,,,274.8,3.713513513,274.8,3.713513513,,,,,,,,,,,,,,,,,,,"Kody Clemens","20572",665019
"Dom Keegan","TBR",17.404,66.733,60.9754,13.9145,9.21515,2.86098,0.172992,1.66542,6.39491,7.46518,4.5354,0.110371,18.2052,0.672937,0.462585,0.0867009,1.16478,0.0942931,0.0367701,0.228199,0.0679634,0.272806,0.249127,0.286931,0.362733,0.284453,0.649664,0.134533,2.5872,0.294681,,-0.0906899,6.33533,-1.54968,79.6106,-0.0906899,-0.23,-1.6943680197000504,1.1129011064767838,0.175504,999,,,,,,,62.9,3.7,62.9,3.7,,,,,,,,,,,,,,,,,,,"Dom Keegan","sa3020194",681371
"Eli White","ATL",38.164,133.97,123.665,29.2313,19.8663,4.75455,1.08412,3.52632,16.6513,12.942,7.76476,0.144722,36.7133,1.45494,0.737773,0.34731,1.91922,4.77599,1.26785,0.236374,0.0579589,0.274041,0.211497,0.287758,0.377899,0.289971,0.665657,0.141525,6.5758,0.305417,,0.244931,13.3187,-2.51088,83.7536,0.244931,1.17,-2.334701895713806,-0.4108675718307495,0.175123,999,,,,,,,129.9,3.418421052,129.9,3.418421052,,,,,,,,,,,,,,,,,,,"Eli White","19346",642201
"Angel Martínez","CLE",65.715,258.546,235.497,54.596,36.8513,11.2058,0.975113,5.56383,26.7812,24.4046,16.1269,0.324062,55.208,2.63828,2.05543,2.2288,4.11691,4.48681,1.36655,0.231834,0.0623752,0.213533,0.292111,0.286212,0.358577,0.282275,0.644789,0.126743,4.60529,0.277363,,-0.0272872,24.0879,-6.46128,80.1768,-0.0272872,-2,-6.067952338606119,-1.1460040211677551,0.172374,999,,,,,,,228.8,3.466666666,228.8,3.466666666,,,,,,,,,,,,,,,,,,,"Angel Martinez","26540",682657
"Ryan Mountcastle","BAL",46.523,187.027,171.896,43.9324,29.7296,8.24674,0.417927,5.53816,21.0177,21.462,11.8001,0.11156,45.1895,1.44356,1.68484,0.20203,3.50063,0.984105,0.319534,0.255575,0.0630929,0.24162,0.261124,0.306041,0.405067,0.308647,0.711107,0.149492,3.1883,0.312521,,-0.216993,21.4294,-0.669316,98.6038,-0.216993,0.04,-0.5247716903686523,-4.233497105538845,0.171772,999,,,,,,,194.9,4.14680851,194.9,4.14680851,,,,,,,,,,,,,,,,,,,"Ryan Mountcastle","18373",663624
"Reese McGuire","MIL",19.124,69.536,63.5329,13.9484,9.39956,2.4903,0.137658,1.92085,6.48309,7.79711,4.21066,0.0975312,16.585,0.614637,0.424357,0.504155,1.24937,0.466328,0.138424,0.219545,0.0605537,0.23851,0.253884,0.272942,0.353777,0.274174,0.62672,0.134232,3.25813,0.264624,,-0.0566854,6.02111,-2.1951,74.1577,-0.0566854,0.07,-2.186466407030821,1.545617289841175,0.171131,999,,,,,,,54,2.842105263,54,2.842105263,,,,,,,,,,,,,,,,,,,"Reese McGuire","15674",624512
"JJ Bleday","CIN",85.591,333.949,295.45,66.4321,37.8079,14.7316,0.749598,13.143,37.7072,41.6532,34.1492,0.917502,76.3937,1.65445,2.30063,0.395006,4.61617,2.11656,0.746577,0.224851,0.102259,0.228759,0.447016,0.306504,0.41324,0.312486,0.719744,0.18839,3.14408,0.255935,,-0.362326,39.3043,-0.154347,94.7679,-0.362326,-3.26,-2.433187782764435,-7.006897687911987,0.170911,746.5999755859375,,,,,,,355,4.127906976,355,4.127906976,,,,,,,,,,,,,,,,,,,"JJ Bleday","26368",668709
"Elias Díaz","KCR",23.306,82.243,74.6613,16.3693,11.1932,3.0105,0.122662,2.04294,7.73731,8.879,5.42648,0.0959373,19.613,0.539461,0.472645,0.360715,1.63367,0.176047,0.056421,0.219248,0.065981,0.238476,0.276678,0.275404,0.344944,0.272556,0.620348,0.125696,2.56255,0.267893,,-0.100542,7.01341,-2.70423,69.2811,-0.100542,0.09,-3.07822073251009,1.8883024156093597,0.167869,999,,,,,,,60.1,2.613043478,60.1,2.613043478,,,,,,,,,,,,,,,,,,,"Elias Diaz","11680",553869
"Luke Maile","KCR",32.566,99.044,87.1891,18.4284,12.8786,3.5123,0.102553,1.93504,9.65942,9.18474,8.50786,0.0523032,27.6317,1.37432,0.586317,0.701629,1.79378,0.961723,0.318475,0.211362,0.0858998,0.278984,0.307902,0.289897,0.320579,0.27361,0.610475,0.109217,3.42059,0.283349,,-0.08799,8.53084,-3.17197,70.0066,-0.08799,0,-3.5892707780003548,1.8195914030075073,0.167716,999,,,,,,,76.1,2.306060606,76.1,2.306060606,,,,,,,,,,,,,,,,,,,"Luke Maile","13355",571912
"Nacho Alvarez Jr.","ATL",16.219,55.794,50.2296,12.2717,9.03795,2.21518,0.180426,0.83811,5.99094,4.97941,4.2607,0.139317,11.5452,0.857414,0.29753,0.148772,1.11999,0.814696,0.246479,0.244311,0.0763649,0.206926,0.369045,0.312512,0.345653,0.292059,0.658165,0.101342,4.37982,0.299749,,-0.0305324,5.64138,-0.95111,85.184,-0.0305324,0.01,-1.0102738458663225,0.7608796451240778,0.164405,999,,,,,,,49.3,3.08125,49.3,3.08125,,,,,,,,,,,,,,,,,,,"Nacho Alvarez Jr.","31765",805373
"Luis Urías",,29.81,112.831,99.4812,22.1494,15.1759,3.98464,0.169836,2.81901,11.7371,11.472,9.83528,0.0469964,20.61,2.38428,0.813832,0.138794,2.16166,0.739908,0.233459,0.222649,0.0871683,0.182663,0.477208,0.305462,0.351129,0.292377,0.656591,0.12848,3.08828,0.251481,,-0.128169,11.4376,-1.89429,85.556,-0.128169,-0.63,-2.0543725788593292,-0.16996917128562927,0.163122,999,,,,,,,101.9,3.396666666,101.9,3.396666666,,,,,,,,,,,,,,,,,,,"Luis Urias","16622",649966
"Leo De Vries","ATH",8.039,30.844,27.799,6.80375,3.86807,1.59446,0.170415,1.1708,3.86765,3.77534,2.45965,0.156918,6.97128,0.281326,0.240828,0.0631691,0.353883,0.520245,0.157294,0.244748,0.079745,0.226018,0.352827,0.310087,0.440715,0.321979,0.750802,0.195967,5.12725,0.283094,,-0.00296041,3.86794,0.223481,103.524,-0.00296041,0,0.12514118803665042,0.3721759021282196,0.159497,999,,,,,,,34.3,4.2875,34.3,4.2875,,,,,,,,,,,,,,,,,,,"Leo De Vries","sa3023363",815888
"Dylan Moore","PHI",39.261,137.005,120.617,25.0129,14.4166,5.06858,0.583866,4.94383,18.1135,14.1769,12.4183,0.132906,41.8055,2.67958,0.865408,0.292388,1.11627,7.27283,1.87404,0.207374,0.0906415,0.305138,0.297051,0.293679,0.38204,0.296781,0.675719,0.174666,6.69668,0.268542,,0.493147,14.378,-1.81025,87.2792,0.493147,-0.23,-1.5724475681781769,-1.4417593330144882,0.157969,999,,,,,,,138.9,3.561538461,138.9,3.561538461,,,,,,,,,,,,,,,,,,,"Dylan Moore","18042",664238
"Jurickson Profar","ATL",11.185,47.898,41.38,10.2505,6.7862,1.99946,0.069202,1.39559,5.90757,5.19144,5.32085,0.0861446,7.74088,0.64427,0.315569,0.20696,0.953133,0.66074,0.218854,0.247715,0.111087,0.161612,0.68737,0.34023,0.400558,0.326424,0.740787,0.152843,3.70622,0.271963,,-0.041088,6.17941,0.519894,108.725,-0.041088,0,0.4542265981435776,-0.5279761552810669,0.155497,378.6099853515625,,,,,,,50.1,4.554545454,50.1,4.554545454,,,,,,,,,,,,,,,,,,,"Jurickson Profar","10815",595777
"José Tena","WSN",60.244,229.699,211.214,50.651,36.2848,10.2868,0.717663,3.36165,23.1339,20.1637,14.7072,0.296273,58.9474,1.39158,1.3391,1.04724,4.33354,6.02367,2.24488,0.239809,0.0640281,0.256629,0.249497,0.291928,0.343056,0.279619,0.634983,0.103247,4.83189,0.31475,,-0.0584473,20.905,-6.23568,77.153,-0.0584473,-0.91,-6.278322167694569,0.13965147733688354,0.153824,999,,,,,,,191.3,3.188333333,191.3,3.188333333,,,,,,,,,,,,,,,,,,,"Jose Tena","23691",677588
"Kristian Campbell","BOS",31.533,123.373,109.847,27.4755,19.5011,4.7996,0.342793,2.83201,14.0661,12.6485,10.9492,0.195832,32.3479,1.7512,0.653218,0.172421,2.74582,1.68425,0.538252,0.250126,0.0887491,0.262196,0.338484,0.326102,0.377405,0.310805,0.703507,0.127279,4.20455,0.327184,,-0.0948648,14.3521,-0.225417,94.4494,-0.0948648,-0.76,-0.901970311999321,-1.845537781715393,0.153345,737.530029296875,,,,,,,123.9,3.871875,123.9,3.871875,,,,,,,,,,,,,,,,,,,"Kristian Campbell","33644",692225
"Chris Taylor","LAA",50.108,175.025,155.421,33.2864,21.5324,6.41207,0.890166,4.45173,19.209,15.8165,15.1191,0.121485,55.8057,2.3268,0.969694,0.438647,2.04721,4.16804,1.08749,0.214169,0.0863824,0.318844,0.270924,0.291839,0.352809,0.285291,0.644648,0.13864,5.53122,0.299945,,0.13174,16.7352,-3.94533,79.8922,0.13174,0,-4.016246482729912,-0.5523368716239929,0.148915,999,,,,,,,146.3,2.926,146.3,2.926,,,,,,,,,,,,,,,,,,,"Chris Taylor","13757",621035
"Adael Amador","COL",39.115,146.135,130.975,32.3278,22.6205,6.29084,0.44025,2.97618,17.1891,14.2295,12.158,0.260563,24.765,1.23836,0.94049,0.822805,2.95681,4.67336,1.54623,0.246824,0.0831972,0.169466,0.490937,0.314662,0.369747,0.301401,0.684408,0.122923,5.18501,0.281754,,0.0654129,15.8843,-1.38269,78.4018,0.0654129,-0.35,-3.6753955706954002,0.2536265552043915,0.147348,999,,,,,,,136.7,3.505128205,136.7,3.505128205,,,,,,,,,,,,,,,,,,,"Adael Amador","27962",691182
"Mickey Gasper","BOS",12.774,38.03,33.7734,7.78638,5.31241,1.63899,0.0731101,0.761865,3.80742,3.85913,3.27426,0.0915108,7.12169,0.620417,0.265668,0.0962761,0.727519,0.283091,0.0932424,0.230548,0.0860967,0.187265,0.459759,0.307933,0.351081,0.292177,0.659014,0.120533,3.35649,0.268567,,-0.0417443,3.84888,-0.644659,81.6173,-0.0417443,0.01,-0.8657100237905979,0.9956481549888849,0.147214,999,,,,,,,38,2.923076923,38,2.923076923,,,,,,,,,,,,,,,,,,,"Mickey Gasper","24759",681508
"Esteury Ruiz","MIA",34.284,108.516,97.8446,22.8871,15.9923,4.5341,0.407755,1.95289,13.7569,8.32787,7.0858,0.111701,25.2983,2.22073,0.650066,0.62419,1.45809,9.04427,1.88171,0.233912,0.0652973,0.23313,0.28009,0.298639,0.348464,0.286374,0.647103,0.114552,7.14693,0.29384,,0.871987,10.4712,-2.35076,80.4193,0.871987,-0.66,-1.6463665962219238,-0.5277315229177475,0.146947,746.5599975585938,,,,,,,102.6,3.017647058,102.6,3.017647058,,,,,,,,,,,,,,,,,,,"Esteury Ruiz","21780",665923
"Owen Caissie","MIA",110.927,410.909,369.825,83.7734,54.3254,18.0615,0.979148,10.4073,42.007,42.9085,35.1884,1.15573,131.03,2.9864,2.10595,0.803552,6.371,4.18088,1.45832,0.226522,0.0856355,0.318879,0.268551,0.297358,0.365079,0.290975,0.662437,0.138557,3.82903,0.318301,,-0.364059,41.1858,-7.36631,83.5714,-0.364059,1.83,-8.364983916282654,-3.876121401786804,0.1463,651.989990234375,,,,,,,371.1,3.343243243,371.1,3.343243243,,,,,,,,,,,,,,,,,,,"Owen Caissie","27496",683357
"Ryan Bliss","SEA",26.818,99.094,89.7944,18.8789,12.4782,3.8148,0.56245,2.02345,11.9833,7.88777,7.27655,0.104068,26.5885,0.934665,0.611886,0.476502,1.04494,5.68847,1.62316,0.210246,0.0734308,0.268316,0.273673,0.274699,0.332859,0.268341,0.607558,0.122614,7.02878,0.272767,,0.337087,8.11124,-3.59748,75.9252,0.337087,0.08,-2.4746977388858795,0.4938580244779587,0.146288,999,,,,,,,82.3,3.048148148,82.3,3.048148148,,,,,,,,,,,,,,,,,,,"Ryan Bliss","29547",669208
"Curtis Mead","CHW",25.134,93.407,85.4251,20.4331,13.7666,4.45738,0.252586,1.95652,9.60738,9.05062,5.72202,0.192627,19.1332,1.50169,0.648359,0.109835,1.5025,1.34764,0.402986,0.239193,0.061259,0.204837,0.299063,0.296438,0.365995,0.290239,0.662433,0.126802,4.36589,0.284326,,-0.0328017,9.30645,-1.73031,84.2215,-0.0328017,-0.04,-1.769874557852745,-0.04000001050931967,0.143753,999,,,,,,,83.3,3.332,83.3,3.332,,,,,,,,,,,,,,,,,,,"Curtis Mead","23986",678554
"Jon Berti",,40.834,142.355,129.64,31.1282,24.0823,4.98435,0.758985,1.30253,16.3871,10.0348,9.69721,0.174211,31.5025,1.21461,0.734846,0.853146,2.83625,6.8343,1.74475,0.240113,0.0681199,0.221295,0.307824,0.297552,0.320412,0.275023,0.617963,0.0802988,6.24493,0.305686,,0.422486,12.4246,-4.39571,73.6348,0.422486,-0.21,-4.013489544391632,0.6001983731985092,0.14371,999,,,,,,,113.9,2.77804878,113.9,2.77804878,,,,,,,,,,,,,,,,,,,"Jon Berti","12037",542932
"Jahmai Jones","DET",44.157,144.566,127.08,30.6447,18.882,6.73315,0.331403,4.6982,18.1112,15.4436,13.5053,0.129904,33.6993,2.17522,0.9035,0.901562,2.30886,3.13109,0.911989,0.241144,0.0934196,0.233107,0.400759,0.322455,0.410254,0.320538,0.732709,0.16911,4.62488,0.289626,,0.0254301,17.9598,0.878242,105.099,0.0254301,0,0.8942961059510708,-4.483126163482666,0.141897,999,,,,,,,164.8,3.745454545,164.8,3.745454545,,,,,,,,,,,,,,,,,,,"Jahmai Jones","18872",663330
"Cody Freeman","TEX",46.037,178.15,165.47,38.9088,27.1261,7.44316,0.413101,3.92649,17.8973,17.9007,9.55005,0.361169,27.867,1.31899,1.30481,0.50596,3.62593,2.37751,0.764252,0.235141,0.0536068,0.156424,0.342701,0.280211,0.356304,0.27761,0.636515,0.121163,4.01147,0.259164,,-0.0859195,15.923,-5.12684,77.1842,-0.0859195,-0.61,-4.876563169062138,0.10044747591018677,0.138686,999,,,,,,,145.3,3.158695652,145.3,3.158695652,,,,,,,,,,,,,,,,,,,"Cody Freeman","25629",683227
"Kyle Farmer","ATL",23.121,87.496,79.5169,18.606,12.8087,3.28264,0.447976,2.06665,9.44939,8.99735,5.1621,0.0429299,19.6707,1.72205,0.615495,0.138335,1.64633,0.753768,0.320681,0.233988,0.0589982,0.224818,0.262427,0.292934,0.364508,0.288779,0.657442,0.13052,4.21725,0.283232,,-0.110293,8.61378,-1.72455,82.937,-0.110293,-0.09,-1.8797396421432495,0.2668055295944214,0.13281,999,,,,,,,76.8,3.339130434,76.8,3.339130434,,,,,,,,,,,,,,,,,,,"Kyle Farmer","14813",571657
"Graham Pauley","MIA",82.447,309.051,278.346,60.7655,38.7142,13.4556,0.761636,7.8341,30.3391,32.3638,24.9656,0.787734,65.5408,2.87669,2.13005,0.732536,4.62735,4.17413,1.18404,0.218309,0.0807814,0.212071,0.380917,0.28739,0.356558,0.282806,0.643949,0.138249,3.90693,0.255582,,-0.0842437,28.9265,-7.59021,77.975,-0.0842437,0.82,-8.151758141815662,-0.8867844939231873,0.127242,999,,,,,,,271,3.304878048,271,3.304878048,,,,,,,,,,,,,,,,,,,"Graham Pauley","31363",688363
"Aidan Miller","PHI",13.416,53.175,47.8015,10.884,7.2298,2.26864,0.16785,1.2177,6.2342,4.99315,4.33829,0.0403986,13.93,0.64403,0.315506,0.0756708,0.741586,1.99239,0.511458,0.227691,0.0815851,0.261965,0.311435,0.298804,0.358596,0.290315,0.6574,0.130905,5.63946,0.293191,,0.108673,5.30126,-0.98178,82.8494,0.108673,0,-0.9722133874893188,0.4140740633010864,0.123901,999,,,,,,,44.8,3.446153846,44.8,3.446153846,,,,,,,,,,,,,,,,,,,"Aidan Miller","sa3022609",805795
"Rafael Flores Jr.","PIT",21.046,71.61,65.4659,15.1982,10.3586,2.96393,0.110632,1.7651,7.17923,7.68614,5.12026,0.125618,20.6222,0.553112,0.387802,0.0829666,1.28381,0.347664,0.11849,0.232155,0.071502,0.28798,0.248288,0.2918,0.361696,0.28677,0.653496,0.12954,3.02955,0.309047,,-0.0839993,6.93307,-1.5282,80.1486,-0.0839993,0.17,-1.7688391655683517,0.575979933142662,0.121713,999,,,,,,,64.5,3.071428571,64.5,3.071428571,,,,,,,,,,,,,,,,,,,"Rafael Flores Jr.","31991",804668
"Christopher Morel","MIA",86.73,332.12,296.479,65.3638,38.1269,11.9326,2.36538,12.9389,40.47,39.5263,29.5631,0.624628,101.113,3.48151,2.15013,0.446192,4.62173,7.1968,2.09235,0.220467,0.0890133,0.304446,0.292378,0.296702,0.407597,0.305746,0.704299,0.18713,5.66102,0.284026,,0.116779,37.2716,-1.97091,93.6899,0.116779,-0.55,-2.3670579195022583,-7.494663059711456,0.121546,999,,,,,,,343.1,3.94367816,343.1,3.94367816,,,,,,,,,,,,,,,,,,,"Christopher Morel","21897",666624
"Tommy Pham",,62.857,253.026,226.475,53.1896,36.3365,10.4087,0.973957,5.4705,28.5267,24.6952,22.6013,0.401841,57.4632,1.8285,1.73018,0.33015,5.16801,4.1964,1.23855,0.234859,0.089324,0.227104,0.393317,0.30724,0.361885,0.295182,0.669125,0.127026,4.76472,0.288732,,-0.066433,26.2252,-3.67174,87.4828,-0.066433,-0.69,-3.809747502207756,-3.6000460982322693,0.118038,999,,,,,,,232.3,3.687301587,232.3,3.687301587,,,,,,,,,,,,,,,,,,,"Tommy Pham","2967",502054
"Luis Matos","SFG",46.467,177.142,164.347,40.0792,25.9428,8.48001,0.392732,5.26365,19.9265,19.7022,9.1369,0.323114,25.043,1.64521,1.42465,0.587963,2.89419,2.97059,0.731911,0.243869,0.0515795,0.141373,0.364848,0.288078,0.396329,0.295849,0.684407,0.15246,4.46248,0.257008,,0.0540746,18.4561,-2.47464,90.6445,0.0540746,-1,-1.910110179334879,-2.8325462341308594,0.117752,999,,,,,,,166.1,3.610869565,166.1,3.610869565,,,,,,,,,,,,,,,,,,,"Luis Matos","26467",682641
"Masataka Yoshida","BOS",51.806,209.933,190.004,51.1013,36.5343,10.0451,0.311668,4.21017,22.8732,23.4434,14.8118,0.669619,25.899,3.17944,1.60404,0.333646,5.56017,1.85086,0.539384,0.268948,0.0705548,0.123368,0.571905,0.329641,0.391572,0.315709,0.721213,0.122624,3.28272,0.290349,,-0.206254,25.2575,0.452333,97.8278,-0.206254,-0.01,-0.7437298744916916,-5.350495109334588,0.115749,999,,,,,,,217.2,4.176923076,217.2,4.176923076,,,,,,,,,,,,,,,,,,,"Masataka Yoshida","31837",807799
"Jacob Stallings","BAL",30.915,102.792,91.1886,18.4407,13.0861,3.24935,0.164821,1.94044,9.36323,8.86996,8.13381,0.0804224,28.6159,1.27028,0.583937,0.741686,2.03348,0.219993,0.0724102,0.202226,0.0791288,0.278386,0.284241,0.27521,0.305312,0.260307,0.580522,0.103086,2.63772,0.26954,,-0.133597,7.74349,-4.40217,65.3043,-0.133597,0,-4.337065398693085,1.8884479999542236,0.111451,999,,,,,,,64.3,2.074193548,64.3,2.074193548,,,,,,,,,,,,,,,,,,,"Jacob Stallings","13723",607732
"Austin Slater","DET",27.066,96.999,85.5711,20.0905,14.0714,3.61746,0.237114,2.16449,10.879,9.0326,9.37173,0.00403904,26.9453,1.21777,0.57831,0.260098,2.02943,1.15533,0.340346,0.234781,0.0966168,0.27779,0.347805,0.317142,0.358481,0.300702,0.675623,0.1237,4.14399,0.314273,,-0.0710885,10.4883,-0.972873,91.4352,-0.0710885,0.04,-1.0502521842718124,-1.2130555734038353,0.110011,999,,,,,,,88.3,3.27037037,88.3,3.27037037,,,,,,,,,,,,,,,,,,,"Austin Slater","16153",596103
"Jorge Mateo","ATL",47.812,164.891,152.111,33.9263,22.1946,6.93217,1.30478,3.49479,22.3593,12.4321,8.43484,0.20333,44.1723,1.23145,1.00596,1.66799,1.42462,12.918,2.91912,0.223037,0.0511541,0.267888,0.190953,0.267796,0.354692,0.270835,0.622488,0.131655,8.27731,0.288589,,1.17918,13.8309,-5.65225,70.6449,1.17918,-0.25,-4.557687759399414,0.13648733496665955,0.108939,999,,,,,,,135.9,2.83125,135.9,2.83125,,,,,,,,,,,,,,,,,,,"Jorge Mateo","17273",622761
"Emmanuel Rodriguez","MIN",13.043,52.162,44.7276,9.57784,6.07438,1.85132,0.346546,1.3056,6.40992,4.58616,6.63888,0.109086,17.4279,0.440582,0.281475,0.0734269,0.682186,1.19176,0.341517,0.214137,0.127274,0.334111,0.380934,0.319788,0.358593,0.302435,0.678381,0.144456,5.89571,0.314826,,0.0123769,5.71357,-0.449775,92.1219,0.0123769,0,-0.47196162957698107,-0.25878968834877014,0.10892,999,,,,,,,49.1,3.776923076,49.1,3.776923076,,,,,,,,,,,,,,,,,,,"Emmanuel Rodriguez","sa3014693",691181
"Endy Rodríguez","PIT",23.786,87.901,79.8954,18.911,12.2581,4.53429,0.386375,1.73224,8.92149,9.2127,6.4886,0.150529,18.138,0.727958,0.677157,0.111858,1.34478,0.520452,0.177002,0.236697,0.0738172,0.206346,0.357736,0.297617,0.368166,0.29146,0.665783,0.131469,3.74815,0.283,,-0.0959667,8.84498,-1.5412,83.3609,-0.0959667,0.14,-1.8294380977749825,-0.04353395104408264,0.107583,999,,,,,,,82.6,3.441666666,82.6,3.441666666,,,,,,,,,,,,,,,,,,,"Endy Rodriguez","25332",682848
"Garrett Stubbs","PHI",18.049,29.818,26.8794,5.6914,4.14088,1.02938,0.0968435,0.424293,2.85117,2.37825,2.23777,0.0705855,7.17356,0.320487,0.15857,0.194215,0.507101,0.499067,0.150932,0.211739,0.0750475,0.240578,0.311946,0.278741,0.304596,0.260473,0.583337,0.0928575,4.53385,0.270941,,-0.00575515,2.25024,-1.27299,62.4068,-0.00575515,0,-1.334316217340529,1.392669677734375,0.10747,999,,,,,,,15.5,0.861111111,15.5,0.861111111,,,,,,,,,,,,,,,,,,,"Garrett Stubbs","18067",596117
"Starling Marte","KCR",59.369,243.047,220.707,57.3984,41.819,9.94,1.22566,4.41374,28.9997,23.1984,14.9056,0.242126,49.6013,4.2937,1.46401,1.67655,5.36261,8.05048,1.76163,0.260066,0.0613281,0.204081,0.300509,0.317345,0.376204,0.304904,0.693549,0.116138,5.78679,0.315092,,0.487455,27.1093,-1.60855,91.5638,0.487455,-0.48,-1.9291849434375763,-5.389829605817795,0.107046,999,,,,,,,237.1,4.018644067,237.1,4.018644067,,,,,,,,,,,,,,,,,,,"Starling Marte","9241",516782
"Brett Harris","ATH",46.412,167.352,150.621,34.35,23.935,6.6562,0.316275,3.44255,17.9329,14.9562,12.6476,0.105658,35.8612,2.28706,0.9206,0.875851,3.49153,2.19608,0.790963,0.228056,0.0755746,0.214286,0.352681,0.296046,0.345015,0.284262,0.641061,0.116959,4.04485,0.275375,,-0.140604,15.8617,-3.91218,77.5421,-0.140604,-0.01,-4.570292800664902,-0.15324693359434605,0.106041,999,,,,,,,133.9,2.910869565,133.9,2.910869565,,,,,,,,,,,,,,,,,,,"Brett Harris","29788",695391
"Trey Sweeney","DET",21.432,76.374,69.37,14.4888,9.4081,2.74842,0.515183,1.81708,8.21127,7.03907,5.85903,0.12953,21.1403,0.630136,0.428916,0.0859492,1.15247,1.38028,0.406759,0.208862,0.076715,0.2768,0.277149,0.274983,0.341917,0.271512,0.616901,0.133055,5.54346,0.270523,,0.0053871,6.44818,-2.57599,71.3278,0.0053871,-0.01,-2.575558149255812,0.9822221901267767,0.105928,999,,,,,,,65.5,3.119047619,65.5,3.119047619,,,,,,,,,,,,,,,,,,,"Trey Sweeney","29575",700242
"James Outman","MIN",55.009,198.002,175.798,35.8114,21.2499,6.97552,0.868419,6.71758,22.8892,21.1809,17.9021,0.491459,70.0082,2.92967,1.18483,0.18777,2.18005,3.96674,1.21008,0.203708,0.0904136,0.353573,0.255714,0.286345,0.367903,0.287354,0.654249,0.164195,5.38463,0.290194,,0.0232339,19.2638,-4.13162,81.7335,0.0232339,0,-4.239589704200625,-1.5406041145324707,0.105864,999,,,,,,,185.2,3.367272727,185.2,3.367272727,,,,,,,,,,,,,,,,,,,"James Outman","24770",681546
